EventID,InterfaceID,SourceSystem,TargetSystem,Middleware,Pattern,Status,ErrorCode,ErrorText,RootCauseClass,Latency_ms,SessionID,RequestID,Timestamp
EVT-0001892,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Retry,AUTHZ_403,Caller is not authorized,Authorization,44260,SESS-E7C8565E1B,REQ-BD74BE40BF81,2026-09-11 17:51:49
EVT-0001914,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4737,SESS-C4A756F05E,REQ-18FDA677A918,2026-09-13 21:15:11
EVT-0001917,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,12204,SESS-5A450674DC,REQ-1A6AC45B8245,2026-09-12 11:16:03
EVT-0001923,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,12166,SESS-22C76EC15D,REQ-0D6207BE4FBA,2026-09-11 09:52:50
EVT-0001925,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Retry,AUTH_401,Service credential rejected,Authentication,8155,SESS-A85F5371F1,REQ-F7A2F204D674,2026-09-10 15:16:57
EVT-0001943,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,3541,SESS-39B059269B,REQ-E9D58083074C,2026-09-15 23:28:19
EVT-0001961,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,13329,SESS-6C6D164D65,REQ-5AC4CDE9D1C4,2026-09-14 14:40:43
EVT-0001973,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,13049,SESS-F8981EA190,REQ-92C800F64C42,2026-09-13 13:03:14
EVT-0001996,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,14964,SESS-90E229AEEB,REQ-BF57A0F52BA6,2026-09-12 23:50:15
EVT-0002002,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,11495,SESS-4F2B775EB8,REQ-45FDD10D193C,2026-09-10 04:17:12
EVT-0002007,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4630,SESS-305BA4527A,REQ-92B69D645EB1,2026-09-13 04:25:58
EVT-0002021,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,14416,SESS-94CA9DFF7F,REQ-6FEB8C26FF6F,2026-09-14 06:10:51
EVT-0002050,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,13719,SESS-9B2AAA7FD4,REQ-407E95516201,2026-09-16 17:02:49
EVT-0002094,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,11924,SESS-8F7800BFA4,REQ-1CAA61EB959C,2026-09-10 08:00:27
EVT-0002097,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,3951,SESS-4003C7468A,REQ-610C5A4AFFEC,2026-09-16 02:03:05
EVT-0002099,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,13091,SESS-89676C2B6C,REQ-AF3AB22F59F9,2026-09-11 13:14:53
EVT-0002109,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4408,SESS-AE292A6FF5,REQ-833C7CAA3AC6,2026-09-13 04:39:03
EVT-0002120,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,12639,SESS-A5A23978E7,REQ-AE4CBDD780D3,2026-09-11 01:17:31
EVT-0002128,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,6887,SESS-2BDAB9750B,REQ-ADA66B1B7533,2026-09-14 10:06:29
EVT-0002150,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,12459,SESS-3EAD764E36,REQ-1ABE546970C5,2026-09-16 08:36:37
EVT-0002152,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,16668,SESS-04564DA644,REQ-751DE5379765,2026-09-15 00:21:34
EVT-0002155,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,14298,SESS-80DD259DB2,REQ-EBDFF8FE2858,2026-09-11 03:02:52
EVT-0002161,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,10322,SESS-FFC45A4F65,REQ-79B0713AB0BF,2026-09-15 14:35:09
EVT-0002162,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,13781,SESS-15955D80DB,REQ-69B1696F65BE,2026-09-12 18:20:37
EVT-0002183,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4106,SESS-8584CF2E78,REQ-D55783930C5A,2026-09-16 17:43:26
EVT-0002204,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,5533,SESS-F5CF805EF9,REQ-E033895FF0C1,2026-09-10 10:43:47
EVT-0002232,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4825,SESS-35C91A3A7C,REQ-3C6C3020EB66,2026-09-12 05:55:17
EVT-0002242,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,2744,SESS-D3AB2C709C,REQ-DCBF93D7B374,2026-09-12 20:52:32
EVT-0002259,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4092,SESS-B1F09B3FCB,REQ-A9097F9F6135,2026-09-11 07:15:30
EVT-0002264,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,6238,SESS-57C14CDA95,REQ-F3F5203A6BF5,2026-09-16 08:41:13
EVT-0002269,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,5030,SESS-F52F78121D,REQ-FE3D3C04F921,2026-09-11 13:48:47
EVT-0002277,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4272,SESS-0C922C1D34,REQ-F735DC399A25,2026-09-11 12:27:01
EVT-0002299,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,3449,SESS-EA22B545AC,REQ-A68279B0DC81,2026-09-10 19:03:26
EVT-0002324,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,13844,SESS-897A22A261,REQ-5B448AAC84B8,2026-09-16 22:10:48
EVT-0002328,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Retry,EXT_502,Downstream service returned 502,External Service,7443,SESS-2A47818FC5,REQ-C66591F8B1B7,2026-09-10 10:31:51
EVT-0002332,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Retry,AUTH_401,Service credential rejected,Authentication,7260,SESS-C8FDEB7E7E,REQ-B815AD3F89AB,2026-09-13 23:39:47
EVT-0002357,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,3688,SESS-8DADCFFCB2,REQ-045ADCEE6990,2026-09-12 05:33:27
EVT-0002359,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4210,SESS-3E33E6EBFE,REQ-C0D97D93A433,2026-09-12 14:17:00
EVT-0002368,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,19001,SESS-B70B58973F,REQ-9427B417D92D,2026-09-12 19:23:29
EVT-0002381,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4604,SESS-57A56A8F7D,REQ-D25158CBB1C6,2026-09-10 14:43:28
EVT-0002413,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Retry,NET_CONN_003,Connection reset by peer,Network,11790,SESS-08828F414E,REQ-351800B54A1F,2026-09-10 10:56:14
EVT-0002429,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,12882,SESS-D50E6EB738,REQ-42C9A97934BF,2026-09-10 06:34:46
EVT-0002449,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4064,SESS-6BEAF22296,REQ-D0934616266B,2026-09-16 23:35:46
EVT-0002472,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,13132,SESS-F7E4571117,REQ-908ECB4878FF,2026-09-11 04:25:47
EVT-0002474,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Failed,NET_CONN_003,Connection reset by peer,Network,7142,SESS-3F47336AD2,REQ-D678D1806BCA,2026-09-13 01:48:40
EVT-0002490,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,3773,SESS-2ED838FCE9,REQ-DA0C2C7CB153,2026-09-10 23:20:03
EVT-0002506,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,2377,SESS-7A2315752A,REQ-AD39DB0E1688,2026-09-14 19:06:54
EVT-0002521,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Retry,CAP_003,Downstream service is at capacity,Capacity,12954,SESS-2E9B363C08,REQ-6CED681367F5,2026-09-14 12:52:33
EVT-0002523,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4605,SESS-21A0E55817,REQ-635D78C15505,2026-09-16 06:24:56
EVT-0002545,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,10319,SESS-2F25AA61A6,REQ-E39A783F613E,2026-09-10 16:54:38
EVT-0002551,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,16136,SESS-3343C5A97E,REQ-C23FB94C33E2,2026-09-10 00:02:42
EVT-0002553,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4904,SESS-91CF08DA0D,REQ-C14E17C9FB78,2026-09-14 08:54:41
EVT-0002555,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,5452,SESS-C2D27D377F,REQ-A7880B3AD9A9,2026-09-10 02:21:06
EVT-0002564,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,13943,SESS-F7234A5941,REQ-F0B895E18681,2026-09-10 15:11:27
EVT-0002576,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,16299,SESS-3375566785,REQ-7961929947FA,2026-09-16 06:36:35
EVT-0002578,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,3627,SESS-41F03253C9,REQ-2F913DF203A0,2026-09-16 21:43:53
EVT-0002597,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4043,SESS-99B6EED087,REQ-56FF8208646F,2026-09-13 13:22:42
EVT-0002607,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,17164,SESS-F652C5C1E8,REQ-1C1969B36AD6,2026-09-16 03:29:05
EVT-0002608,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4984,SESS-0F68D23F0B,REQ-0EEA8A59009B,2026-09-13 06:48:19
EVT-0002611,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Failed,CFG_017,Interface configuration mismatch,Configuration,81868,SESS-7CE04670BF,REQ-895A86192BFD,2026-09-10 03:20:23
EVT-0002644,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,11929,SESS-25CB311636,REQ-FF798254B5B9,2026-09-13 01:16:36
EVT-0002646,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,19382,SESS-F30A942507,REQ-372256A65CB1,2026-09-13 05:43:40
EVT-0002664,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4866,SESS-6B894A5132,REQ-D5347746E79C,2026-09-16 08:37:19
EVT-0002665,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,5599,SESS-5D38C2B9AB,REQ-3D022FE5E167,2026-09-12 04:42:27
EVT-0002669,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,5208,SESS-5D085ADF63,REQ-E1CBE61EF599,2026-09-13 03:04:49
EVT-0002670,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,5969,SESS-B7270611A9,REQ-A7BE66807269,2026-09-10 18:06:57
EVT-0002671,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,18723,SESS-8950309882,REQ-A63F79C494AE,2026-09-14 21:43:36
EVT-0002674,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,5212,SESS-1BAF8F75C4,REQ-F1A2C3E79E42,2026-09-13 17:35:41
EVT-0002683,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4569,SESS-6D26B37BC1,REQ-91F91D8506F9,2026-09-15 11:40:17
EVT-0002687,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Retry,AUTHZ_403,Caller is not authorized,Authorization,9964,SESS-3F249C3B07,REQ-AB196E192EB1,2026-09-15 21:04:27
EVT-0002691,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,12602,SESS-2341E0BD59,REQ-449D019A7AB2,2026-09-10 01:58:28
EVT-0002697,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,13839,SESS-FAF5EC1683,REQ-79614EAEBFB6,2026-09-16 22:06:07
EVT-0002716,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,9448,SESS-9392433418,REQ-7B030746E86F,2026-09-15 17:48:20
EVT-0002719,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Failed,AUTHZ_403,Caller is not authorized,Authorization,55673,SESS-B0FA660409,REQ-D3FD8ABFCA6E,2026-09-11 11:49:47
EVT-0002722,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Retry,NET_CONN_003,Connection reset by peer,Network,15089,SESS-9436F4519E,REQ-5FD070B317CE,2026-09-16 23:59:58
EVT-0002724,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,13333,SESS-C1492D84E6,REQ-29227FEAB3AF,2026-09-15 00:26:55
EVT-0002744,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,3654,SESS-EB3AA8AB29,REQ-836F0CB1A657,2026-09-14 18:03:16
EVT-0002749,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,3868,SESS-32D8D9166F,REQ-F7171E9CE203,2026-09-14 04:50:27
EVT-0002751,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Retry,CFG_017,Interface configuration mismatch,Configuration,25189,SESS-05B1A510AE,REQ-AAAD4951D2E4,2026-09-12 08:37:57
EVT-0002793,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,12920,SESS-417B554A05,REQ-BC259FC61680,2026-09-10 14:31:47
EVT-0002820,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,14113,SESS-842CABD541,REQ-BA258CFE5814,2026-09-15 01:17:35
EVT-0002891,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Retry,DB_COMMIT_014,Transaction commit failed,Database,49438,SESS-0EA06C7F49,REQ-6D215D170F58,2026-09-12 14:30:26
EVT-0002893,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,16042,SESS-7F4D07DA26,REQ-111CC7E81292,2026-09-10 13:45:40
EVT-0002895,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,14938,SESS-2D28287B93,REQ-F50E90258C8F,2026-09-14 18:13:51
EVT-0002896,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Failed,VAL_400,Required business field failed validation,Validation,29442,SESS-E9E88A82A4,REQ-A82536BA23DF,2026-09-12 21:54:13
EVT-0002909,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,11237,SESS-6D971D5BBB,REQ-6AC55952778F,2026-09-14 07:11:35
EVT-0002915,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Retry,DB_COMMIT_014,Transaction commit failed,Database,35730,SESS-344CB8D309,REQ-FDDC04430271,2026-09-11 17:08:02
EVT-0002919,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Retry,INFRA_008,Runtime node unavailable,Infrastructure,16978,SESS-8838DBEE37,REQ-A3558D371B9E,2026-09-10 11:56:15
EVT-0002938,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Failed,CAP_003,Downstream service is at capacity,Capacity,45066,SESS-42E67A5CAE,REQ-172A89E731A4,2026-09-10 10:26:16
EVT-0002945,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,5811,SESS-42FB9AE4EE,REQ-E8D1EB6DAAE7,2026-09-11 21:27:35
EVT-0002965,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4347,SESS-9464B557D8,REQ-49C84AC15E79,2026-09-14 12:04:06
EVT-0002968,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,2832,SESS-7A4A1954DC,REQ-38317AE474A9,2026-09-14 03:35:19
EVT-0002976,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,17277,SESS-9AFA197915,REQ-5FF24AA8238F,2026-09-11 21:19:58
EVT-0002986,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,3246,SESS-6ABF199D40,REQ-DEB4366373D3,2026-09-14 09:15:24
EVT-0003003,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Retry,VAL_400,Required business field failed validation,Validation,16424,SESS-94FBF16416,REQ-D44B746D3047,2026-09-10 02:55:23
EVT-0003006,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,7909,SESS-EA57263230,REQ-1A32D9C49147,2026-09-15 23:43:38
EVT-0003012,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,5057,SESS-E5033DA458,REQ-31BEC25F8ABE,2026-09-14 01:48:01
EVT-0003053,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,18165,SESS-1AE0DE5D82,REQ-7779F5E70088,2026-09-11 14:33:19
EVT-0003093,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,13052,SESS-4E4FFE0660,REQ-2D0B8F4FF336,2026-09-12 06:40:13
EVT-0003109,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4503,SESS-9A64F4ECB4,REQ-B1F063C0B797,2026-09-16 23:57:39
EVT-0003128,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4342,SESS-79AF7B26A3,REQ-9DB03FD699DC,2026-09-16 21:48:10
EVT-0003148,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,7509,SESS-7BD09974B8,REQ-BF0DB131688A,2026-09-15 05:15:38
EVT-0003157,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Retry,AUTHZ_403,Caller is not authorized,Authorization,48208,SESS-6888D2CA09,REQ-1151BB36844C,2026-09-10 00:06:16
EVT-0003160,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,18925,SESS-3A14B686E3,REQ-C5F7A43469FB,2026-09-14 17:58:28
EVT-0003188,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Retry,TIME_004,Downstream response exceeded SLA,Timeout,26945,SESS-4F9B2C95ED,REQ-038B66385293,2026-09-12 19:12:17
EVT-0003200,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,17533,SESS-68B036331A,REQ-0770383B9976,2026-09-11 10:49:32
EVT-0003202,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,3515,SESS-0A6D2CEEE4,REQ-768D3089D063,2026-09-16 23:05:12
EVT-0003244,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,11904,SESS-F88905B08C,REQ-9AC0075111AA,2026-09-15 11:36:37
EVT-0003261,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Retry,NET_CONN_003,Connection reset by peer,Network,14115,SESS-209B1B3BEF,REQ-4AE29CD4D7E1,2026-09-15 06:14:55
EVT-0003277,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,12318,SESS-5D173201F1,REQ-EDAAE6FBDDC7,2026-09-14 15:20:03
EVT-0003290,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Retry,AUTHZ_403,Caller is not authorized,Authorization,17357,SESS-4AF0945807,REQ-517E050A49DC,2026-09-12 06:09:52
EVT-0003296,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Retry,CFG_017,Interface configuration mismatch,Configuration,8422,SESS-53AC1D1554,REQ-DD4ACFA48630,2026-09-11 19:31:48
EVT-0003306,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4017,SESS-AA5FE821C4,REQ-5D20D9D05DAA,2026-09-10 08:50:50
EVT-0003308,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,17368,SESS-5B5FDA4A6B,REQ-4C21D53A6A1D,2026-09-12 02:27:26
EVT-0003313,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,9788,SESS-1214CE2504,REQ-5C7512BE27CB,2026-09-14 18:15:53
EVT-0003341,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4019,SESS-105BAFE810,REQ-6101988AAA0E,2026-09-13 09:22:22
EVT-0003368,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,3592,SESS-7512DE8497,REQ-391DFAA2EBAC,2026-09-16 17:38:42
EVT-0003389,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,5499,SESS-E2AEAE5708,REQ-8D41D87C9B01,2026-09-14 20:12:41
EVT-0003412,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4630,SESS-54018532C2,REQ-91719E1B368E,2026-09-11 17:51:17
EVT-0003415,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,6789,SESS-E19A646FDC,REQ-C500CC8C391F,2026-09-14 22:43:27
EVT-0003420,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,18349,SESS-792CA6376B,REQ-6217DB098829,2026-09-10 21:02:52
EVT-0003442,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,11269,SESS-D877ED5C07,REQ-F6A68072635F,2026-09-10 00:56:33
EVT-0003467,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4154,SESS-5B810B2B61,REQ-174F3DF87ABD,2026-09-12 03:50:34
EVT-0003482,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Retry,VAL_400,Required business field failed validation,Validation,45900,SESS-5212B1D236,REQ-D67263C5D0F7,2026-09-13 01:05:07
EVT-0003490,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,13662,SESS-6547B3ACCF,REQ-BBB0819EBBDD,2026-09-12 06:00:54
EVT-0003498,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,3451,SESS-2C4D69BF2C,REQ-34C78A9FA339,2026-09-12 00:28:54
EVT-0003501,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,15370,SESS-A70A7C56D6,REQ-C9191FCB1477,2026-09-15 07:02:27
EVT-0003543,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,14981,SESS-288BD2BBE8,REQ-0FB19DF41E80,2026-09-10 17:02:32
EVT-0003544,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,3610,SESS-A579390AA5,REQ-7621AAB4CDB3,2026-09-14 02:14:41
EVT-0003547,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4352,SESS-F075A707A3,REQ-EAE8808D4A7C,2026-09-11 12:22:08
EVT-0003549,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,18786,SESS-B40991FCCC,REQ-02DEBD75D649,2026-09-15 17:45:25
EVT-0003567,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,16887,SESS-6ECF0B604C,REQ-0B4090BB9D11,2026-09-16 21:13:09
EVT-0003568,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,17560,SESS-E793C612DF,REQ-2F928AF2879A,2026-09-15 01:01:30
EVT-0003571,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,16028,SESS-C6E3EE44C1,REQ-14E89D759D98,2026-09-11 04:36:37
EVT-0003574,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,16898,SESS-9D83C9BD2B,REQ-7821EC936922,2026-09-11 23:12:44
EVT-0003588,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,6515,SESS-2BBDCBF9B6,REQ-722702A27700,2026-09-16 06:19:37
EVT-0003601,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4162,SESS-1E3238DF24,REQ-569B56ED0A9C,2026-09-11 22:21:46
EVT-0003634,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Success,,,,4425,SESS-D6EB321C83,REQ-FA875F41B7C0,2026-09-13 08:58:44
EVT-0003644,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,15710,SESS-CFE095DF1B,REQ-8977F10856A6,2026-09-16 07:57:55
EVT-0003646,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,11400,SESS-A432EA6048,REQ-22EBD1F7154E,2026-09-14 21:02:08
EVT-0003666,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,10011,SESS-8D1F27351A,REQ-3EF12A928804,2026-09-13 19:59:58
EVT-0003679,IF_HCMPAY_SAPFIN_001,HCM,SAP_ERP,SFTP,Batch,Success,,,,11308,SESS-9894AFF65B,REQ-97CDE816BFCB,2026-09-14 08:34:15
EVT-0003681,IF_HCMWM_SAPFIN_001,HCM,SAP_ERP,ESB,Async,Retry,EXT_502,Downstream service returned 502,External Service,13590,SESS-B23D8EBF89,REQ-69B4E6A2BB40,2026-09-10 16:55:37
