EventID,InterfaceID,SourceSystem,TargetSystem,Middleware,Pattern,Status,ErrorCode,ErrorText,RootCauseClass,Latency_ms,SessionID,RequestID,Timestamp
EVT-0001338,IF_SAPQM_ORWMS_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,1312,SESS-76C02C1675,REQ-B327E7E06D18,2026-09-14 18:31:08
EVT-0001340,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,1225,SESS-9421A4ABEF,REQ-92C7787F05C9,2026-09-14 13:16:08
EVT-0001343,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,14565,SESS-9D94143981,REQ-5BA6DB0377A7,2026-09-11 03:40:56
EVT-0001349,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,639,SESS-FAC98C14A6,REQ-023EE1C321F7,2026-09-12 10:55:03
EVT-0001350,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Success,,,,2899,SESS-A934DBA1C2,REQ-32822D8C6E5D,2026-09-15 12:51:06
EVT-0001354,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Failed,AUTHZ_403,Caller is not authorized,Authorization,2046,SESS-51B67142CC,REQ-8055ED5B198B,2026-09-16 09:52:32
EVT-0001356,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Retry,AUTH_401,Service credential rejected,Authentication,2800,SESS-89E38B2D98,REQ-0A7C07801BC8,2026-09-11 10:53:33
EVT-0001357,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,11829,SESS-A6A227081C,REQ-B295637BB20E,2026-09-15 19:12:35
EVT-0001362,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,12049,SESS-90263252C0,REQ-D9C42983AECB,2026-09-15 14:12:23
EVT-0001364,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,710,SESS-BE95995758,REQ-C2D46EFF4468,2026-09-14 21:30:37
EVT-0001367,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,11497,SESS-B27FC3009E,REQ-CBCB938A88EF,2026-09-12 15:45:07
EVT-0001370,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Retry,INFRA_008,Runtime node unavailable,Infrastructure,3021,SESS-657EAB0CFB,REQ-9C7CCF125242,2026-09-14 21:45:40
EVT-0001378,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,15015,SESS-3FA9DE0251,REQ-3DB878891C1B,2026-09-16 09:21:56
EVT-0001381,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,15601,SESS-4E3B0536A9,REQ-D0B3D1F37909,2026-09-12 23:31:37
EVT-0001389,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Failed,TIME_004,Downstream response exceeded SLA,Timeout,5730,SESS-8CDEBFC601,REQ-A971D3B4EA67,2026-09-12 16:55:45
EVT-0001395,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,15133,SESS-D20016F876,REQ-0E6CED73B56F,2026-09-16 05:10:46
EVT-0001398,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,14067,SESS-8D7210970C,REQ-91B8997F0891,2026-09-13 13:33:01
EVT-0001399,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Failed,AUTH_401,Service credential rejected,Authentication,7375,SESS-EDED29288F,REQ-650112AB8AF5,2026-09-13 12:12:46
EVT-0001402,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,10957,SESS-FAC7449BAB,REQ-249F7926646B,2026-09-14 19:11:49
EVT-0001406,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,639,SESS-0A3A991ABF,REQ-BF2B1AC91065,2026-09-14 04:12:43
EVT-0001408,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,729,SESS-21379D18B9,REQ-BFE5721469F2,2026-09-16 14:48:36
EVT-0001411,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Success,,,,2791,SESS-13F11EF4E7,REQ-C3A7C8CB946D,2026-09-11 12:05:24
EVT-0001412,IF_SAPQM_ORWMS_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,2082,SESS-9973973FAC,REQ-46FCD789460F,2026-09-13 04:33:05
EVT-0001415,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,1023,SESS-EB9E18D23D,REQ-F8403B5782C7,2026-09-11 22:06:13
EVT-0001420,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,13269,SESS-261DC7DBD1,REQ-AD026525C609,2026-09-16 11:47:22
EVT-0001430,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,10843,SESS-F22DE046DB,REQ-890316FB10CC,2026-09-16 22:13:53
EVT-0001433,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,12578,SESS-039F35D4EF,REQ-A1D55B9CDEAC,2026-09-12 07:12:54
EVT-0001441,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Retry,NET_CONN_003,Connection reset by peer,Network,51631,SESS-F670911DAB,REQ-47B4C00856DA,2026-09-15 09:39:59
EVT-0001443,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,14191,SESS-7A40ED7B91,REQ-23CBC6AD3C47,2026-09-12 01:34:08
EVT-0001444,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,996,SESS-AA8AF8016F,REQ-ADD2516DE9B1,2026-09-11 12:40:50
EVT-0001450,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Retry,TIME_004,Downstream response exceeded SLA,Timeout,6935,SESS-661395BC74,REQ-9C5662E5B018,2026-09-14 07:29:51
EVT-0001451,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Retry,EXT_502,Downstream service returned 502,External Service,2007,SESS-B4F2A2C449,REQ-3E351AE12E7C,2026-09-16 00:53:08
EVT-0001453,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,9570,SESS-A7A607D695,REQ-1DEDD972BF6A,2026-09-15 19:17:14
EVT-0001460,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,15039,SESS-70B4512A0A,REQ-6A4CC04D5676,2026-09-11 19:32:33
EVT-0001464,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,12629,SESS-9D6094B1A0,REQ-D4918558BAF7,2026-09-11 12:09:51
EVT-0001465,IF_SAPQM_ORWMS_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Retry,INFRA_008,Runtime node unavailable,Infrastructure,4720,SESS-478DF8F1A4,REQ-366BBDD5D51F,2026-09-12 18:57:54
EVT-0001469,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,1000,SESS-704152EE82,REQ-EF34693CA55A,2026-09-10 02:15:25
EVT-0001483,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,13146,SESS-44C51D0B77,REQ-1BB58B58D493,2026-09-14 09:03:21
EVT-0001493,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,839,SESS-4247A9CCC1,REQ-CA0EA19BAF2F,2026-09-11 13:56:16
EVT-0001501,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Retry,CFG_017,Interface configuration mismatch,Configuration,28919,SESS-71512DA292,REQ-D7BE16E4F745,2026-09-10 18:07:47
EVT-0001505,IF_SAPPP_ORSC_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,1371,SESS-149EB4B72E,REQ-1DEDFDEA5ED3,2026-09-11 02:53:43
EVT-0001518,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,15161,SESS-E557F53A2A,REQ-D73BD00DD292,2026-09-13 18:14:58
EVT-0001520,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Success,,,,2138,SESS-856125DE55,REQ-226257ADE1ED,2026-09-10 14:17:49
EVT-0001527,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,17032,SESS-48CF7C9CE0,REQ-84A8E73D37E9,2026-09-15 17:55:18
EVT-0001528,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,17068,SESS-011B22E76C,REQ-90C421172AAF,2026-09-12 06:35:07
EVT-0001530,IF_SAPQM_ORWMS_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,2610,SESS-E8CC87A630,REQ-B8AE1CD6B74B,2026-09-11 21:37:18
EVT-0001532,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,10911,SESS-ABCCC8F965,REQ-B685115948E8,2026-09-16 13:33:21
EVT-0001533,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Success,,,,2365,SESS-E649A68363,REQ-80629BA45F25,2026-09-14 10:27:02
EVT-0001535,IF_SAPPP_ORSC_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,1630,SESS-05681C63FD,REQ-F0E4AEFF4781,2026-09-13 09:11:13
EVT-0001544,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Success,,,,2002,SESS-9FF44F024A,REQ-7C74B3EAC5A9,2026-09-13 22:01:35
EVT-0001547,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,304,SESS-3B536F9503,REQ-648719AD9CCF,2026-09-13 13:02:40
EVT-0001554,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,11693,SESS-4D0AB965BC,REQ-EC58E9C732BF,2026-09-12 21:06:41
EVT-0001555,IF_SAPQM_ORWMS_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,2072,SESS-8DD12949C5,REQ-D1B0E736BB64,2026-09-15 13:02:13
EVT-0001556,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,698,SESS-38980AD46A,REQ-F6DFB18835DF,2026-09-15 08:39:05
EVT-0001568,IF_SAPPP_ORSC_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,1703,SESS-D3FA116F3C,REQ-D77CFC0B93AD,2026-09-11 16:42:22
EVT-0001573,IF_SAPPP_ORSC_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,1111,SESS-FCA93EEEA1,REQ-ABEF53C9ABC1,2026-09-14 04:32:06
EVT-0001575,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,15552,SESS-647787FC9B,REQ-DFC4216B32B4,2026-09-12 07:45:02
EVT-0001583,IF_SAPPP_ORSC_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,1143,SESS-41DDEF232C,REQ-DEE3A420CB48,2026-09-16 17:51:12
EVT-0001584,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,912,SESS-478040BA33,REQ-C5F0A6A8C310,2026-09-12 22:12:14
EVT-0001590,IF_SAPQM_ORWMS_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,2288,SESS-630FA57AC7,REQ-04D6C5D81C90,2026-09-15 21:25:14
EVT-0001602,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Retry,AUTH_401,Service credential rejected,Authentication,7008,SESS-295DEBC1C1,REQ-96BDB81661E8,2026-09-11 13:05:46
EVT-0001604,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,1111,SESS-E67666DA91,REQ-3AAFE997BE7C,2026-09-13 21:47:58
EVT-0001608,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Retry,AUTH_401,Service credential rejected,Authentication,36845,SESS-EBF2CE92A0,REQ-8733D675F041,2026-09-12 07:33:11
EVT-0001617,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,518,SESS-9AFDE66FEC,REQ-FC15C366CDE9,2026-09-11 14:29:35
EVT-0001618,IF_SAPPP_ORSC_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,894,SESS-BE8C1E9938,REQ-C570B9B8BD1B,2026-09-14 03:37:11
EVT-0001620,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Retry,INFRA_008,Runtime node unavailable,Infrastructure,24069,SESS-F5962B0BE1,REQ-4DAB9CB51C38,2026-09-11 10:56:43
EVT-0001622,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Retry,TIME_004,Downstream response exceeded SLA,Timeout,2263,SESS-42AAE72471,REQ-0C70F6FE425A,2026-09-11 21:16:55
EVT-0001631,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Success,,,,3003,SESS-5FD1DEEBB8,REQ-FAB1A8F4AB7E,2026-09-15 05:27:57
EVT-0001636,IF_SAPPP_ORSC_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,1152,SESS-EF8BB8CA5E,REQ-48AB308F842E,2026-09-10 08:59:33
EVT-0001644,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,19176,SESS-8DB1634ADF,REQ-D1B07E645F7B,2026-09-11 12:00:57
EVT-0001652,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Retry,VAL_400,Required business field failed validation,Validation,1627,SESS-AD04F92958,REQ-5D830413F15D,2026-09-16 12:39:29
EVT-0001661,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,591,SESS-04308F9905,REQ-3FEEB7613FD4,2026-09-12 08:58:02
EVT-0001664,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Success,,,,1618,SESS-623C5DDE6D,REQ-09404E677B53,2026-09-10 21:47:14
EVT-0001668,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Retry,DB_COMMIT_014,Transaction commit failed,Database,35272,SESS-E894B23B02,REQ-23C6B3165B0E,2026-09-14 09:57:34
EVT-0001673,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,793,SESS-1374767EB4,REQ-14CE3D514D4D,2026-09-14 10:56:22
EVT-0001678,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,15405,SESS-2E12662453,REQ-49C52159C05A,2026-09-15 08:54:24
EVT-0001679,IF_SAPQM_ORWMS_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Retry,INFRA_008,Runtime node unavailable,Infrastructure,3836,SESS-94E5371E9D,REQ-D15F3FDAE329,2026-09-15 09:49:57
EVT-0001681,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,12443,SESS-5DD5861CD9,REQ-642F7C210CD6,2026-09-15 10:57:39
EVT-0001684,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,19267,SESS-0B08266FD8,REQ-15BEA7EC116F,2026-09-12 16:06:33
EVT-0001685,IF_SAPQM_ORWMS_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,2499,SESS-462657AA64,REQ-987BA547BB45,2026-09-12 11:32:50
EVT-0001688,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Retry,CAP_003,Downstream service is at capacity,Capacity,22798,SESS-D94F452FAD,REQ-E347FCA29B3C,2026-09-11 03:40:49
EVT-0001706,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,920,SESS-34781D3000,REQ-40C192AD1FC5,2026-09-11 05:11:34
EVT-0001712,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,731,SESS-C0C2EB7DFA,REQ-B1D055F01F7D,2026-09-12 20:16:34
EVT-0001715,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,12761,SESS-825113E2B0,REQ-82F385BB8F93,2026-09-12 20:34:28
EVT-0001721,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,984,SESS-749FBF136A,REQ-2C45DCC0382D,2026-09-11 13:16:30
EVT-0001724,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Failed,AUTHZ_403,Caller is not authorized,Authorization,7705,SESS-C145E9376B,REQ-141C43DD370B,2026-09-15 23:42:38
EVT-0001726,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Retry,EXT_502,Downstream service returned 502,External Service,3703,SESS-CA0E426AD7,REQ-6C3726BF813B,2026-09-13 23:03:22
EVT-0001729,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,13118,SESS-73F9546872,REQ-79CBD0884A34,2026-09-13 10:06:50
EVT-0001733,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,11114,SESS-D488DC5CED,REQ-69E1539D5D97,2026-09-11 12:59:07
EVT-0001735,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Failed,VAL_400,Required business field failed validation,Validation,3276,SESS-F4608FE471,REQ-476A149D2635,2026-09-16 13:10:30
EVT-0001736,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,14774,SESS-4A81D3AC45,REQ-B35407ED4C85,2026-09-12 14:33:08
EVT-0001746,IF_SAPQM_ORWMS_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,3070,SESS-2BF6B97AB8,REQ-5F9C60D1FBA6,2026-09-13 20:38:24
EVT-0001747,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Success,,,,2647,SESS-B0CDF1B60E,REQ-2C5CE331B08A,2026-09-10 15:55:43
EVT-0001753,IF_SAPQM_ORWMS_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,2332,SESS-E49630CE38,REQ-53EFB264C51E,2026-09-12 14:54:55
EVT-0001754,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,16992,SESS-7787D6A65B,REQ-1B8C76E262DA,2026-09-16 04:15:15
EVT-0001756,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Retry,INFRA_008,Runtime node unavailable,Infrastructure,40121,SESS-5113F008F9,REQ-2069A0285C9F,2026-09-11 15:59:04
EVT-0001761,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Retry,AUTH_401,Service credential rejected,Authentication,2913,SESS-8254CDDA41,REQ-15CC0A01C26B,2026-09-11 06:48:15
EVT-0001765,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,18759,SESS-F73595A0DC,REQ-DE368409E939,2026-09-15 07:46:24
EVT-0001773,IF_SAPQM_ORWMS_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,1796,SESS-1D60B49A8F,REQ-DA8A517178C6,2026-09-13 03:48:55
EVT-0001775,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,912,SESS-5E2912FCA2,REQ-35C8F89F2960,2026-09-12 07:09:10
EVT-0001776,IF_SAPPP_ORSC_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,1418,SESS-4F9AE717BD,REQ-76FAFB1BB9EE,2026-09-12 23:38:42
EVT-0001780,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,1001,SESS-C7F7BC2DAD,REQ-699ACD310801,2026-09-16 04:18:36
EVT-0001787,IF_SAPQM_ORWMS_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,3653,SESS-E6AC78D02F,REQ-576FAAD04351,2026-09-10 07:11:03
EVT-0001793,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,684,SESS-E0628083DB,REQ-DD8ADE2F8F86,2026-09-11 11:56:38
EVT-0001795,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,1161,SESS-86735F2DF6,REQ-1F0C90F8C3A1,2026-09-16 09:38:24
EVT-0001800,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,12272,SESS-1A15200552,REQ-AC4E85640DF3,2026-09-10 05:36:22
EVT-0001812,IF_SAPPP_ORSC_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,1007,SESS-5DE02E92ED,REQ-45A680BFD67D,2026-09-16 16:51:28
EVT-0001817,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,551,SESS-121DAC5CF0,REQ-1EACB997FF8F,2026-09-16 11:11:35
EVT-0001818,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,1045,SESS-69E5BB8978,REQ-62408B8CEA62,2026-09-14 10:39:45
EVT-0001822,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Success,,,,1882,SESS-C82867A157,REQ-DCF16FFB2936,2026-09-11 08:29:43
EVT-0001827,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,16290,SESS-D9B8EA23BB,REQ-A510907FD68E,2026-09-15 23:17:31
EVT-0001831,IF_SAPQM_ORWMS_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,2739,SESS-C5CD14E3CE,REQ-247D5FDB158E,2026-09-11 16:44:27
EVT-0001833,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,717,SESS-61AFF5EDBD,REQ-45E5F5593803,2026-09-13 23:49:48
EVT-0001834,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,906,SESS-F44621F375,REQ-D886E2D2FA45,2026-09-10 13:43:47
EVT-0001840,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,1160,SESS-165C703FE2,REQ-C72334DF271F,2026-09-12 12:14:14
EVT-0001844,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Success,,,,1994,SESS-121293CAA4,REQ-21FE68458006,2026-09-16 03:46:37
EVT-0001853,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Failed,AUTHZ_403,Caller is not authorized,Authorization,3329,SESS-FD98976683,REQ-D3DF04B6F72A,2026-09-13 18:30:51
EVT-0001855,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,904,SESS-8B3E504E93,REQ-807B85044E62,2026-09-15 07:17:46
EVT-0001862,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Retry,DB_COMMIT_014,Transaction commit failed,Database,2369,SESS-07612739C7,REQ-9FFD27BB9631,2026-09-16 13:05:04
EVT-0001875,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,15725,SESS-1D682C5280,REQ-330681AC1103,2026-09-14 19:22:32
EVT-0001880,IF_SAPPP_ORSC_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,782,SESS-F0A47347E4,REQ-6CC77BB679EE,2026-09-12 11:30:24
EVT-0001883,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,15562,SESS-2E65F4BA3D,REQ-0CA75B4722F2,2026-09-10 14:52:20
EVT-0001884,IF_SAPPP_ORSC_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,1236,SESS-6B596CDB77,REQ-AB3D6586B0BF,2026-09-11 07:49:09
EVT-0001890,IF_SAPPP_ORSC_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Retry,TIME_004,Downstream response exceeded SLA,Timeout,3241,SESS-ACFE62238F,REQ-8CD69B68A1F9,2026-09-15 15:38:00
EVT-0001896,IF_SAPQM_ORWMS_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,2623,SESS-0058248008,REQ-995060CD5100,2026-09-11 12:54:52
EVT-0001898,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,989,SESS-30F68278AD,REQ-E581B1DD28C4,2026-09-14 05:38:24
EVT-0001899,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Success,,,,2762,SESS-B2A47E2087,REQ-39D7CFDFF2C8,2026-09-16 08:57:46
EVT-0001907,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,961,SESS-FC869C414D,REQ-EF9AB1DB5B6F,2026-09-12 02:59:31
EVT-0001911,IF_SAPPP_ORSC_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,1549,SESS-BE50C2AE57,REQ-FE4B94633810,2026-09-12 13:42:33
EVT-0001913,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Retry,DB_COMMIT_014,Transaction commit failed,Database,2614,SESS-6DC6C3567F,REQ-FD9823DFDDDD,2026-09-14 18:36:41
EVT-0001918,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,9088,SESS-BA5E5196AF,REQ-F6FECF9E5E7B,2026-09-16 08:17:17
EVT-0001922,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,12444,SESS-EFEFC4768C,REQ-635034293DE2,2026-09-16 20:03:13
EVT-0001924,IF_SAPPROC_ORIM_001,SAP_ERP,ORACLE_SCM,REST_API,REST,Retry,EXT_502,Downstream service returned 502,External Service,8131,SESS-528AF94FAC,REQ-FDA3F33D50F9,2026-09-12 15:30:41
EVT-0001926,IF_SAPFIN_HCMPAY_001,SAP_ERP,HCM,SFTP,Batch,Success,,,,12828,SESS-D6B9C04F2C,REQ-9509DC660069,2026-09-16 04:27:55
EVT-0001929,IF_SAPQM_ORWMS_001,SAP_ERP,ORACLE_SCM,Kafka,Async,Success,,,,2225,SESS-35AFCBDFBD,REQ-54DD717F6115,2026-09-12 17:51:05
EVT-0001932,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,846,SESS-3D4D1CA9B5,REQ-4881379D07B8,2026-09-10 10:35:18
EVT-0001940,IF_SAPPROC_ORWMS_001,SAP_ERP,ORACLE_SCM,SFTP,Batch,Success,,,,16874,SESS-09D584143D,REQ-2898A83F999C,2026-09-11 05:25:25
EVT-0001944,IF_SAPPP_MESPE_001,SAP_ERP,MES,Kafka,Async,Retry,AUTH_401,Service credential rejected,Authentication,2476,SESS-2D2685E891,REQ-2038C76D1387,2026-09-11 15:10:43
EVT-0001948,IF_SAPQM_MESPE_001,SAP_ERP,MES,Kafka,Async,Success,,,,859,SESS-77E85CA702,REQ-1DD08A550648,2026-09-15 12:24:58
